date,day,campus,weather,count,meal,soup,main_dish,vegetarian,side_dishes,dessert,day_of_week,week_of_month,month,normalized_count,density
2024-02-21,wednesday,3,2.99,242,0,7,35,20,102,18,2,3,1,0.6778711484593838,Very High
2024-02-22,thursday,3,4.36,226,0,2,80,5,125,196,3,3,1,0.6330532212885154,Very High
2024-02-23,friday,3,9.97,82,0,44,62,61,153,51,4,3,1,0.22969187675070027,Medium
2024-02-24,saturday,3,10.29,72,0,35,30,76,148,255,5,3,1,0.20168067226890757,Low
2024-02-25,sunday,3,10.56,219,0,32,113,71,94,73,6,3,1,0.6134453781512605,Very High
2024-02-26,monday,3,7.36,201,0,2,21,46,7,18,0,4,1,0.5630252100840336,Very High
2024-02-27,tuesday,3,5.89,151,0,0,121,64,160,47,1,4,1,0.42296918767507,High
2024-02-28,wednesday,3,6.74,156,0,29,27,14,114,303,2,4,1,0.4369747899159664,High
2024-02-29,thursday,3,6.99,101,0,37,58,4,46,215,3,4,1,0.28291316526610644,Medium
2024-03-01,friday,3,6.72,154,0,42,92,41,9,195,4,0,2,0.43137254901960786,High
2024-03-02,saturday,3,7.29,70,0,2,58,23,45,191,5,0,2,0.19607843137254902,Low
2024-03-03,sunday,3,6.29,144,0,3,32,77,138,275,6,0,2,0.40336134453781514,Medium
2024-03-04,monday,3,7.34,279,0,29,37,42,67,174,0,1,2,0.7815126050420168,Very High
2024-03-05,tuesday,3,7.49,271,0,42,48,67,24,171,1,1,2,0.7591036414565826,Very High
2024-03-06,wednesday,3,5.92,83,0,37,62,61,7,230,2,1,2,0.23249299719887956,Medium
2024-03-07,thursday,3,5.54,203,0,44,11,20,143,199,3,1,2,0.5686274509803921,Very High
2024-03-08,friday,3,5.62,131,0,26,26,58,180,124,4,1,2,0.36694677871148457,Medium
2024-03-09,saturday,3,4.24,145,0,1,48,62,164,13,5,1,2,0.4061624649859944,Medium
2024-03-10,sunday,3,6.64,157,0,0,119,72,7,112,6,1,2,0.43977591036414565,High
2024-03-11,monday,3,11.81,207,0,34,24,13,7,305,0,2,2,0.5798319327731093,Very High
2024-03-12,tuesday,3,11.62,8,0,3,54,20,27,24,1,2,2,0.022408963585434174,Very Low
2024-03-13,wednesday,3,8.26,272,0,27,86,69,173,3,2,2,2,0.7619047619047619,Very High
2024-03-14,thursday,3,8.54,208,0,45,67,18,152,198,3,2,2,0.5826330532212886,Very High
2024-03-15,friday,3,4.72,221,0,32,69,29,128,87,4,2,2,0.6190476190476191,Very High
2024-03-16,saturday,3,5.86,174,0,30,94,20,150,63,5,2,2,0.48739495798319327,High
2024-03-17,sunday,3,6.32,250,0,12,103,44,131,129,6,2,2,0.7002801120448179,Very High
2024-03-18,monday,3,7.46,217,0,3,17,9,52,335,0,3,2,0.6078431372549019,Very High
2024-03-19,tuesday,3,8.26,291,0,15,63,26,77,72,1,3,2,0.8151260504201681,Very High
2024-03-20,wednesday,3,4.66,202,0,11,50,45,158,182,2,3,2,0.5658263305322129,Very High
2024-03-21,thursday,3,5.99,227,0,42,100,41,125,187,3,3,2,0.6358543417366946,Very High
2024-03-22,friday,3,3.22,194,0,26,13,49,24,162,4,3,2,0.5434173669467787,Very High
2024-03-23,saturday,3,4.94,190,0,8,10,42,66,20,5,3,2,0.5322128851540616,Very High
2024-03-24,sunday,3,10.54,190,0,37,101,34,7,162,6,3,2,0.5322128851540616,Very High
2024-03-25,monday,3,6.86,299,0,4,110,18,30,75,0,4,2,0.8375350140056023,Very High
2024-03-26,tuesday,3,7.94,206,0,30,27,14,7,156,1,4,2,0.5770308123249299,Very High
2024-03-27,wednesday,3,14.04,183,0,42,41,36,87,18,2,4,2,0.5126050420168067,High
2024-03-28,thursday,3,14.64,223,0,41,86,20,172,278,3,4,2,0.6246498599439776,Very High
2024-03-29,friday,3,12.72,79,0,2,23,68,138,152,4,4,2,0.22128851540616246,Medium
2024-03-30,saturday,3,19.3,81,0,3,27,14,12,290,5,4,2,0.226890756302521,Medium
2024-03-31,sunday,3,15.29,161,0,0,1,67,7,60,6,4,2,0.45098039215686275,High
2024-04-01,monday,3,15.79,209,0,44,10,31,99,81,0,0,3,0.5854341736694678,Very High
2024-04-02,tuesday,3,16.92,129,0,37,76,1,74,137,1,0,3,0.36134453781512604,Medium
2024-04-03,wednesday,3,12.74,101,0,0,21,43,69,232,2,0,3,0.28291316526610644,Medium
2024-04-04,thursday,3,10.19,89,0,3,27,14,33,287,3,0,3,0.24929971988795518,Medium
2024-04-05,friday,3,11.02,76,0,26,50,74,12,139,4,0,3,0.21288515406162464,Medium
2024-04-06,saturday,3,12.39,45,0,49,11,72,125,80,5,0,3,0.12605042016806722,Low
2024-04-07,sunday,3,10.66,20,0,32,23,68,49,236,6,0,3,0.056022408963585436,Very Low
2024-04-08,monday,3,10.39,23,0,27,54,40,29,118,0,1,3,0.06442577030812324,Very Low
2024-04-09,tuesday,3,10.97,7,0,42,26,58,180,158,1,1,3,0.0196078431372549,Very Low
2024-04-10,wednesday,3,10.04,15,0,37,48,18,177,311,2,1,3,0.04201680672268908,Very Low
2024-04-11,thursday,3,11.91,12,0,21,109,73,67,52,3,1,3,0.03361344537815126,Very Low
2024-04-12,friday,3,12.31,22,0,0,101,18,12,251,4,1,3,0.06162464985994398,Very Low
2024-04-13,saturday,3,12.24,50,0,3,68,26,125,78,5,1,3,0.1400560224089636,Low
2024-04-14,sunday,3,13.87,114,0,46,119,62,162,110,6,1,3,0.31932773109243695,Medium
2024-04-15,monday,3,16.02,144,0,12,21,11,7,134,0,2,3,0.40336134453781514,Medium
2024-04-16,tuesday,3,19.84,152,0,32,4,34,14,306,1,2,3,0.4257703081232493,High
2024-04-17,wednesday,3,18.56,229,0,25,105,31,55,82,2,2,3,0.6414565826330533,Very High
2024-04-18,thursday,3,12.06,178,0,3,75,44,160,95,3,2,3,0.49859943977591037,High
2024-04-19,friday,3,11.29,124,0,26,78,43,24,213,4,2,3,0.3473389355742297,Medium
2024-04-20,saturday,3,9.97,124,0,42,26,58,176,62,5,2,3,0.3473389355742297,Medium
2024-04-21,sunday,3,12.54,98,0,0,121,64,149,127,6,2,3,0.27450980392156865,Medium
2024-04-22,monday,3,13.37,82,0,37,58,23,31,61,0,3,3,0.22969187675070027,Medium
2024-04-23,tuesday,3,15.27,274,0,14,70,34,56,77,1,3,3,0.7675070028011205,Very High
2024-04-24,wednesday,3,19.36,97,0,12,60,25,146,277,2,3,3,0.27170868347338933,Medium
2024-04-25,thursday,3,16.98,143,0,34,24,13,7,304,3,3,3,0.4005602240896359,Medium
2024-04-26,friday,3,13.14,127,0,47,76,1,67,153,4,3,3,0.3557422969187675,Medium
2024-04-27,saturday,3,12.27,152,0,15,120,73,7,0,5,3,3,0.4257703081232493,High
2024-04-28,sunday,3,13.14,136,0,24,19,1,72,202,6,3,3,0.38095238095238093,Medium
2024-04-29,monday,3,12.77,254,0,15,0,29,125,153,0,4,3,0.711484593837535,Very High
2024-04-30,tuesday,3,13.41,122,0,3,31,49,102,26,1,4,3,0.34173669467787116,Medium
2024-05-01,wednesday,3,12.39,156,0,26,8,34,13,37,2,0,4,0.4369747899159664,High
2024-05-02,thursday,3,14.02,132,0,15,27,14,7,301,3,0,4,0.3697478991596639,Medium
2024-05-03,friday,3,13.89,128,0,0,26,59,111,265,4,0,4,0.3585434173669468,Medium
2024-05-04,saturday,3,12.34,86,0,3,30,76,10,240,5,0,4,0.24089635854341737,Medium
2024-05-05,sunday,3,10.19,167,0,37,51,62,141,193,6,0,4,0.4677871148459384,High
2024-05-06,monday,3,10.62,94,0,22,72,33,46,212,0,1,4,0.26330532212885155,Medium
2024-05-07,tuesday,3,14.89,246,0,32,35,18,132,25,1,1,4,0.6890756302521008,Very High
2024-05-08,wednesday,3,14.27,50,0,27,60,26,24,98,2,1,4,0.1400560224089636,Low
2024-05-09,thursday,3,13.72,233,0,47,55,36,125,274,3,1,4,0.6526610644257703,Very High
2024-05-10,friday,3,12.89,78,0,37,24,13,12,288,4,1,4,0.2184873949579832,Medium
2024-05-11,saturday,3,11.14,140,0,21,14,31,32,254,5,1,4,0.39215686274509803,Medium
2024-05-12,sunday,3,13.19,161,0,0,85,62,11,123,6,1,4,0.45098039215686275,High
2024-05-13,monday,3,10.34,72,0,3,62,61,28,248,0,2,4,0.20168067226890757,Low
2024-05-14,tuesday,3,11.04,181,0,46,69,29,125,164,1,2,4,0.5070028011204482,High
2024-05-15,wednesday,3,11.81,66,0,30,18,66,7,10,2,2,4,0.18487394957983194,Low
2024-05-16,thursday,3,12.81,50,0,32,58,23,155,189,3,2,4,0.1400560224089636,Low
2024-05-17,friday,3,13.64,106,0,30,8,76,7,314,4,2,4,0.2969187675070028,Medium
2024-05-18,saturday,3,14.37,130,0,0,81,26,132,131,5,2,4,0.3641456582633053,Medium
2024-05-19,sunday,3,14.04,65,0,3,62,61,59,337,6,2,4,0.18207282913165265,Low
2024-05-20,monday,3,14.39,89,0,21,57,47,73,40,0,3,4,0.24929971988795518,Medium
2024-05-21,tuesday,3,14.59,173,0,47,73,14,101,126,1,3,4,0.484593837535014,High
2024-05-22,wednesday,3,15.39,119,0,26,99,13,73,291,2,3,4,0.3333333333333333,Medium
2024-05-23,thursday,3,14.79,62,0,1,58,23,54,75,3,3,4,0.17366946778711484,Low
2024-05-24,friday,3,15.34,213,0,2,10,18,84,74,4,3,4,0.5966386554621849,Very High
2024-05-25,saturday,3,15.74,120,0,34,77,38,136,84,5,3,4,0.33613445378151263,Medium
2024-05-26,sunday,3,14.94,209,0,32,105,34,17,13,6,3,4,0.5854341736694678,Very High
2024-05-27,monday,3,14.29,147,0,20,31,49,159,48,0,4,4,0.4117647058823529,Medium
2024-05-28,tuesday,3,15.39,81,0,24,78,40,62,32,1,4,4,0.226890756302521,Medium
2024-05-29,wednesday,3,18.69,70,0,27,19,1,17,325,2,4,4,0.19607843137254902,Low
2024-05-30,thursday,3,20.02,119,0,9,17,34,170,249,3,4,4,0.3333333333333333,Medium
2024-05-31,friday,3,21.1,62,0,3,76,1,17,324,4,4,4,0.17366946778711484,Low
2024-06-01,saturday,3,23.14,105,0,12,64,44,132,195,5,0,5,0.29411764705882354,Medium
2024-06-02,sunday,3,23.19,62,0,47,9,34,12,22,6,0,5,0.17366946778711484,Low
2024-06-03,monday,3,23.81,47,0,15,26,58,171,216,0,1,5,0.13165266106442577,Low
2024-06-04,tuesday,3,27.23,40,0,15,25,29,139,168,1,1,5,0.11204481792717087,Low
2024-06-05,wednesday,3,23.02,27,0,42,29,64,46,273,2,1,5,0.07563025210084033,Very Low
2024-06-06,thursday,3,21.95,35,0,26,93,65,108,25,3,1,5,0.09803921568627451,Very Low
2024-06-07,friday,3,21.31,32,0,12,82,36,100,253,4,1,5,0.0896358543417367,Very Low
2024-06-08,saturday,3,21.1,15,0,21,87,21,61,41,5,1,5,0.04201680672268908,Very Low
2024-06-09,sunday,3,21.44,1,0,1,30,76,106,69,6,1,5,0.0028011204481792717,Very Low
2024-06-10,monday,3,23.19,6,0,3,58,23,31,104,0,2,5,0.01680672268907563,Very Low
2024-06-11,tuesday,3,28.45,10,0,27,61,16,143,57,1,2,5,0.028011204481792718,Very Low
2024-06-12,wednesday,3,24.52,11,0,12,8,17,22,325,2,2,5,0.03081232492997199,Very Low
2024-06-13,thursday,3,24.98,8,0,20,51,31,105,258,3,2,5,0.022408963585434174,Very Low
2024-06-14,friday,3,19.47,7,0,31,106,18,140,67,4,2,5,0.0196078431372549,Very Low
2024-06-15,saturday,3,20.3,1,0,42,62,61,163,214,5,2,5,0.0028011204481792717,Very Low
2024-06-17,monday,3,22.3,2,0,40,22,70,53,169,0,3,5,0.0056022408963585435,Very Low
2024-06-18,tuesday,3,22.36,3,0,3,91,13,17,241,1,3,5,0.008403361344537815,Very Low
2024-06-19,wednesday,3,21.86,1,0,47,53,21,23,39,2,3,5,0.0028011204481792717,Very Low
2024-06-20,thursday,3,22.55,1,0,41,70,36,99,17,3,3,5,0.0028011204481792717,Very Low
2024-06-21,friday,3,22.84,4,0,37,30,17,17,319,4,3,5,0.011204481792717087,Very Low
2024-06-22,saturday,3,21.45,22,0,38,75,35,35,58,5,3,5,0.06162464985994398,Very Low
2024-06-23,sunday,3,21.73,29,0,32,18,53,17,296,6,3,5,0.08123249299719888,Very Low
2024-06-24,monday,3,21.77,66,0,42,69,30,67,130,0,4,5,0.18487394957983194,Low
2024-06-25,tuesday,3,22.05,55,0,27,62,61,161,88,1,4,5,0.15406162464985995,Low
2024-06-26,wednesday,3,22.14,64,0,12,76,1,12,309,2,4,5,0.1792717086834734,Low
2024-06-27,thursday,3,21.55,64,0,3,99,13,75,287,3,4,5,0.1792717086834734,Low
2024-06-28,friday,3,22.6,41,0,48,30,17,109,106,4,4,5,0.11484593837535013,Low
2024-06-29,saturday,3,22.52,65,0,29,6,67,109,229,5,4,5,0.18207282913165265,Low
2024-06-30,sunday,3,22.92,74,0,47,48,41,106,94,6,4,5,0.20728291316526612,Low
2024-01-01,monday,0,14.58,65,1,44,0,5,68,239,0,0,0,0.05721830985915493,Low
2024-01-02,tuesday,0,12.63,1007,1,0,101,62,24,226,1,0,0,0.886443661971831,Very High
2024-01-03,wednesday,0,14.18,1005,1,18,70,72,91,228,2,0,0,0.8846830985915493,Very High
2024-01-04,thursday,0,15.45,733,1,43,58,4,138,227,3,0,0,0.6452464788732394,Very High
2024-01-05,friday,0,14.11,732,1,32,4,1,116,44,4,0,0,0.6443661971830986,Very High
2024-01-06,saturday,0,14.88,82,1,29,19,10,7,327,5,0,0,0.0721830985915493,Medium
2024-01-07,sunday,0,14.05,149,1,42,95,75,169,211,6,0,0,0.1311619718309859,Medium
2024-01-08,monday,0,14.18,859,1,26,25,29,102,138,0,1,0,0.7561619718309859,Very High
2024-01-09,tuesday,0,4.03,636,1,2,16,43,7,272,1,1,0,0.5598591549295775,Very High
2024-01-10,wednesday,0,4.21,380,1,35,27,14,7,330,2,1,0,0.3345070422535211,High
2024-01-11,thursday,0,4.8,508,1,17,21,46,0,22,3,1,0,0.4471830985915493,Very High
2024-01-12,friday,0,4.4,407,1,47,48,74,125,85,4,1,0,0.35827464788732394,High
2024-01-13,saturday,0,3.33,66,1,20,64,66,144,107,5,1,0,0.058098591549295774,Low
2024-01-14,sunday,0,5.46,33,1,12,58,4,160,282,6,1,0,0.029049295774647887,Low
2024-01-15,monday,0,11.28,170,1,42,105,43,125,192,0,2,0,0.14964788732394366,Medium
2024-01-16,tuesday,0,9.76,158,1,24,97,72,15,222,1,2,0,0.13908450704225353,Medium
2024-01-17,wednesday,0,11.86,167,1,44,25,50,166,280,2,2,0,0.14700704225352113,Medium
2024-01-18,thursday,0,14.13,100,1,47,99,19,7,295,3,2,0,0.0880281690140845,Medium
2024-01-19,friday,0,16.48,76,1,21,38,18,125,1,4,2,0,0.06690140845070422,Medium
2024-01-20,saturday,0,5.58,8,1,30,36,74,125,93,5,2,0,0.007042253521126761,Low
2024-01-21,sunday,0,5.88,3,1,35,113,62,134,239,6,2,0,0.002640845070422535,Low
2024-01-22,monday,0,5.5,31,1,41,76,45,7,132,0,3,0,0.027288732394366196,Low
2024-01-23,tuesday,0,7.5,32,1,3,43,31,38,250,1,3,0,0.028169014084507043,Low
2024-01-24,wednesday,0,6.26,18,1,42,31,48,72,238,2,3,0,0.01584507042253521,Low
2024-01-25,thursday,0,8.78,18,1,26,27,14,116,300,3,3,0,0.01584507042253521,Low
2024-01-26,friday,0,8.11,15,1,32,19,10,68,25,4,3,0,0.013204225352112676,Low
2024-01-27,saturday,0,8.06,4,1,3,48,62,76,22,5,3,0,0.0035211267605633804,Low
2024-01-29,monday,0,4.38,16,1,42,101,18,62,259,0,4,0,0.014084507042253521,Low
2024-01-30,tuesday,0,5.36,22,1,47,30,76,18,233,1,4,0,0.01936619718309859,Low
2024-01-31,wednesday,0,6.53,33,1,29,44,31,125,210,2,4,0,0.029049295774647887,Low
2024-02-01,thursday,0,7.48,32,1,18,34,29,51,71,3,0,1,0.028169014084507043,Low
2024-02-02,friday,0,8.08,20,1,15,79,20,4,260,4,0,1,0.017605633802816902,Low
2024-02-03,saturday,0,8.78,8,1,37,4,5,57,323,5,0,1,0.007042253521126761,Low
2024-02-04,sunday,0,8.8,10,1,16,0,67,125,195,6,0,1,0.008802816901408451,Low
2024-02-05,monday,0,13.88,139,1,0,30,17,7,97,0,1,1,0.12235915492957747,Medium
2024-02-06,tuesday,0,16.03,191,1,29,20,68,46,231,1,1,1,0.1681338028169014,Medium
2024-02-07,wednesday,0,16.31,197,1,12,5,31,175,89,2,1,1,0.17341549295774647,Medium
2024-02-08,thursday,0,17.28,203,1,2,35,42,102,217,3,1,1,0.17869718309859156,Medium
2024-02-09,friday,0,16.11,225,1,37,3,18,7,2,4,1,1,0.19806338028169015,Medium
2024-02-10,saturday,0,16.7,35,1,32,18,66,7,313,5,1,1,0.030809859154929578,Low
2024-02-11,sunday,0,17.44,61,1,14,101,72,125,219,6,1,1,0.05369718309859155,Low
2024-02-12,monday,0,16.38,979,1,17,47,62,104,13,0,2,1,0.8617957746478874,Very High
2024-02-13,tuesday,0,14.36,1059,1,29,50,67,7,270,1,2,1,0.9322183098591549,Very High
2024-02-14,wednesday,0,9.08,1050,1,29,41,18,7,267,2,2,1,0.9242957746478874,Very High
2024-02-15,thursday,0,6.58,990,1,16,10,44,68,183,3,2,1,0.8714788732394366,Very High
2024-02-16,friday,0,7.33,730,1,12,27,14,7,293,4,2,1,0.6426056338028169,Very High
2024-02-17,saturday,0,7.58,103,1,42,4,26,57,154,5,2,1,0.09066901408450705,Medium
2024-02-18,sunday,0,7.23,72,1,18,30,17,116,150,6,2,1,0.06338028169014084,Low
2024-02-19,monday,0,8.14,1117,1,0,70,67,166,66,0,3,1,0.983274647887324,Very High
2024-02-20,tuesday,0,9.28,865,1,3,24,19,116,286,1,3,1,0.761443661971831,Very High
2024-02-21,wednesday,0,10.68,1132,1,41,47,31,125,263,2,3,1,0.9964788732394366,Very High
2024-02-22,thursday,0,11.78,817,1,42,31,48,7,315,3,3,1,0.7191901408450704,Very High
2024-02-23,friday,0,15.63,990,1,15,16,27,121,13,4,3,1,0.8714788732394366,Very High
2024-02-24,saturday,0,17.48,120,1,18,97,45,125,13,5,3,1,0.1056338028169014,Medium
2024-02-25,sunday,0,18.53,91,1,3,19,1,7,310,6,3,1,0.0801056338028169,Medium
2024-02-26,monday,0,14.86,1003,1,14,117,29,77,108,0,4,1,0.8829225352112676,Very High
2024-02-27,tuesday,0,12.68,844,1,16,19,1,116,312,1,4,1,0.7429577464788732,Very High
2024-02-28,wednesday,0,13.03,1136,1,24,105,18,142,243,2,4,1,1.0,Very High
2024-02-29,thursday,0,15.61,1042,1,42,48,67,125,122,3,4,1,0.9172535211267606,Very High
2024-03-01,friday,0,16.75,940,1,15,116,29,125,79,4,0,2,0.8274647887323944,Very High
2024-03-02,saturday,0,14.16,83,1,12,9,47,85,68,5,0,2,0.07306338028169014,Medium
2024-03-03,sunday,0,11.16,75,1,47,4,1,7,315,6,0,2,0.06602112676056338,Medium
2024-03-04,monday,0,15.48,864,1,19,2,31,185,193,0,1,2,0.7605633802816901,Very High
2024-03-05,tuesday,0,12.38,874,1,15,21,47,7,38,1,1,2,0.7693661971830986,Very High
2024-03-06,wednesday,0,9.01,907,1,27,56,72,7,235,2,1,2,0.7984154929577465,Very High
2024-03-07,thursday,0,11.86,1055,1,29,16,69,7,229,3,1,2,0.9286971830985915,Very High
2024-03-08,friday,0,6.98,823,1,12,14,26,138,119,4,1,2,0.7244718309859155,Very High
2024-03-09,saturday,0,8.7,80,1,47,27,14,7,289,5,1,2,0.07042253521126761,Medium
2024-03-10,sunday,0,12.36,73,1,49,60,25,57,178,6,1,2,0.06426056338028169,Low
2024-03-11,monday,0,17.45,636,1,41,108,39,133,257,0,2,2,0.5598591549295775,Very High
2024-03-12,tuesday,0,16.08,445,1,33,30,76,7,269,1,2,2,0.39172535211267606,High
2024-03-13,wednesday,0,13.55,468,1,9,58,23,96,266,2,2,2,0.4119718309859155,High
2024-03-14,thursday,0,14.43,341,1,42,18,53,72,294,3,2,2,0.3001760563380282,Medium
2024-03-15,friday,0,9.86,434,1,37,8,31,71,323,4,2,2,0.38204225352112675,High
2024-03-16,saturday,0,11.23,43,1,15,62,61,155,185,5,2,2,0.037852112676056336,Low
2024-03-17,sunday,0,12.26,54,1,26,52,34,7,42,6,2,2,0.04753521126760563,Low
2024-03-18,monday,0,15.26,507,1,29,99,13,7,295,0,3,2,0.44630281690140844,Very High
2024-03-19,tuesday,0,14.61,520,1,37,31,48,57,6,1,3,2,0.45774647887323944,Very High
2024-03-20,wednesday,0,6.7,671,1,27,46,43,5,136,2,3,2,0.590669014084507,Very High
2024-03-21,thursday,0,10.53,627,1,3,26,58,112,59,3,3,2,0.5519366197183099,Very High
2024-03-22,friday,0,8.7,563,1,24,109,61,1,222,4,3,2,0.49559859154929575,Very High
2024-03-23,saturday,0,11.88,110,1,45,88,31,147,76,5,3,2,0.09683098591549295,Medium
2024-03-24,sunday,0,14.83,78,1,9,14,29,12,29,6,3,2,0.06866197183098592,Medium
2024-03-25,monday,0,8.24,531,1,47,19,1,13,184,0,4,2,0.46742957746478875,Very High
2024-03-26,tuesday,0,13.48,704,1,12,71,69,125,284,1,4,2,0.6197183098591549,Very High
2024-03-27,wednesday,0,21.5,583,1,12,84,18,40,336,2,4,2,0.5132042253521126,Very High
2024-03-28,thursday,0,19.7,449,1,32,62,61,46,186,3,4,2,0.39524647887323944,High
2024-03-29,friday,0,22.19,505,1,20,56,62,7,143,4,4,2,0.44454225352112675,Very High
2024-03-30,saturday,0,25.31,66,1,27,48,20,142,13,5,4,2,0.058098591549295774,Low
2024-03-31,sunday,0,23.2,38,1,42,77,38,102,166,6,4,2,0.03345070422535211,Low
2024-04-01,monday,0,23.77,396,1,29,99,13,7,298,0,0,3,0.3485915492957746,High
2024-04-02,tuesday,0,25.06,564,1,15,48,20,37,55,1,0,3,0.4964788732394366,Very High
2024-04-03,wednesday,0,18.56,657,1,29,105,74,7,13,2,0,3,0.5783450704225352,Very High
2024-04-04,thursday,0,18.08,411,1,12,14,18,19,235,3,0,3,0.3617957746478873,High
2024-04-05,friday,0,20.19,149,1,42,25,51,125,194,4,0,3,0.1311619718309859,Medium
2024-04-06,saturday,0,19.9,16,1,37,62,61,146,106,5,0,3,0.014084507042253521,Low
2024-04-07,sunday,0,15.3,11,1,42,8,44,12,165,6,0,3,0.009683098591549295,Low
2024-04-08,monday,0,15.55,4,1,24,37,66,43,14,0,1,3,0.0035211267605633804,Low
2024-04-09,tuesday,0,16.95,9,1,15,16,31,77,64,1,1,3,0.007922535211267605,Low
2024-04-10,wednesday,0,16.45,3,1,3,40,1,62,145,2,1,3,0.002640845070422535,Low
2024-04-11,thursday,0,18.36,1,1,29,58,23,47,99,3,1,3,0.0008802816901408451,Low
2024-04-12,friday,0,19.31,4,1,34,88,43,124,65,4,1,3,0.0035211267605633804,Low
2024-04-13,saturday,0,19.25,17,1,24,98,62,36,181,5,1,3,0.014964788732394365,Low
2024-04-14,sunday,0,23.31,35,1,15,118,46,60,34,6,1,3,0.030809859154929578,Low
2024-04-15,monday,0,24.19,743,1,47,27,14,7,179,0,2,3,0.6540492957746479,Very High
2024-04-16,tuesday,0,26.73,911,1,27,35,7,182,119,1,2,3,0.8019366197183099,Very High
2024-04-17,wednesday,0,25.88,919,1,37,92,44,7,9,2,2,3,0.8089788732394366,Very High
2024-04-18,thursday,0,15.58,656,1,21,30,17,77,283,3,2,3,0.5774647887323944,Very High
2024-04-19,friday,0,13.88,783,1,12,14,74,8,197,4,2,3,0.6892605633802817,Very High
2024-04-20,saturday,0,13.68,109,1,15,15,62,50,154,5,2,3,0.09595070422535211,Medium
2024-04-21,sunday,0,18.75,106,1,41,80,36,34,155,6,2,3,0.09330985915492958,Medium
2024-04-22,monday,0,20.36,856,1,3,35,18,7,83,0,3,3,0.7535211267605634,Very High
2024-04-23,tuesday,0,19.11,116,1,0,3,31,58,221,1,3,3,0.10211267605633803,Medium
2024-04-24,wednesday,0,25.9,1088,1,47,104,69,120,4,2,3,3,0.9577464788732394,Very High
2024-04-25,thursday,0,24.05,832,1,27,9,72,125,34,3,3,3,0.7323943661971831,Very High
2024-04-26,friday,0,17.78,914,1,29,11,18,25,188,4,3,3,0.8045774647887324,Very High
2024-04-27,saturday,0,16.08,65,1,42,62,60,160,105,5,3,3,0.05721830985915493,Low
2024-04-28,sunday,0,16.45,88,1,26,90,26,126,127,6,3,3,0.07746478873239436,Medium
2024-04-29,monday,0,15.28,931,1,29,103,38,7,77,0,4,3,0.8195422535211268,Very High
2024-04-30,tuesday,0,15.53,568,1,21,18,66,62,299,1,4,3,0.5,Very High
2024-05-01,wednesday,0,14.8,205,1,29,85,43,120,205,2,0,4,0.18045774647887325,Medium
2024-05-02,thursday,0,16.31,853,1,37,91,67,132,127,3,0,4,0.7508802816901409,Very High
2024-05-03,friday,0,19.12,722,1,12,80,20,142,92,4,0,4,0.6355633802816901,Very High
2024-05-04,saturday,0,15.68,97,1,20,48,47,24,177,5,0,4,0.08538732394366197,Medium
2024-05-05,sunday,0,15.45,102,1,42,107,66,62,258,6,0,4,0.0897887323943662,Medium
2024-05-06,monday,0,18.28,693,1,44,50,24,24,193,0,1,4,0.6100352112676056,Very High
2024-05-07,tuesday,0,21.81,805,1,42,76,1,7,271,1,1,4,0.7086267605633803,Very High
2024-05-08,wednesday,0,23.55,755,1,41,70,20,115,90,2,1,4,0.664612676056338,Very High
2024-05-09,thursday,0,17.36,838,1,15,16,21,7,175,3,1,4,0.7376760563380281,Very High
2024-05-10,friday,0,16.28,682,1,3,41,65,7,133,4,1,4,0.6003521126760564,Very High
2024-05-11,saturday,0,15.98,134,1,29,11,44,157,146,5,1,4,0.11795774647887323,Medium
2024-05-12,sunday,0,20.11,85,1,34,19,1,7,321,6,1,4,0.07482394366197183,Medium
2024-05-13,monday,0,14.11,748,1,24,73,77,62,183,0,2,4,0.6584507042253521,Very High
2024-05-14,tuesday,0,16.78,360,1,15,78,40,7,33,1,2,4,0.31690140845070425,High
2024-05-15,wednesday,0,16.98,519,1,18,108,76,42,50,2,2,4,0.45686619718309857,Very High
2024-05-16,thursday,0,16.9,588,1,27,67,36,7,279,3,2,4,0.5176056338028169,Very High
2024-05-17,friday,0,18.7,501,1,25,70,18,80,251,4,2,4,0.4410211267605634,High
2024-05-18,saturday,0,19.56,121,1,12,88,31,122,116,5,2,4,0.10651408450704225,Medium
2024-05-19,sunday,0,16.75,90,1,18,107,44,12,11,6,2,4,0.07922535211267606,Medium
2024-05-20,monday,0,18.58,339,1,15,69,73,143,96,0,3,4,0.2984154929577465,Medium
2024-05-21,tuesday,0,19.2,183,1,41,86,31,174,256,1,3,4,0.16109154929577466,Medium
2024-05-22,wednesday,0,20.9,264,1,10,105,29,86,142,2,3,4,0.2323943661971831,Medium
2024-05-23,thursday,0,18.45,195,1,41,29,64,156,204,3,3,4,0.17165492957746478,Medium
2024-05-24,friday,0,19.9,99,1,21,30,76,140,322,4,3,4,0.08714788732394366,Medium
2024-05-25,saturday,0,20.69,120,1,47,79,67,167,23,5,3,4,0.1056338028169014,Medium
2024-05-26,sunday,0,19.38,66,1,3,4,76,17,317,6,3,4,0.058098591549295774,Low
2024-05-27,monday,0,18.19,237,1,15,7,30,17,77,0,4,4,0.20862676056338028,Medium
2024-05-28,tuesday,0,20.11,50,1,26,27,14,17,161,1,4,4,0.04401408450704225,Low
2024-05-29,wednesday,0,24.38,213,1,3,69,25,88,121,2,4,4,0.1875,Medium
2024-05-30,thursday,0,26.62,194,1,45,46,18,132,12,3,4,4,0.17077464788732394,Medium
