date,day,campus,weather,count,meal,soup,main_dish,vegetarian,side_dishes,dessert,day_of_week,week_of_month,month,normalized_count,density,status
2024-06-29,saturday,3,25.95,68,1,30,27,14,70,7,5,4,5,0.1904761904761904,Low,4
2024-06-30,sunday,3,28.1,79,1,12,74,3,145,244,6,4,5,0.2212885154061624,Medium,4
2024-01-01,monday,3,12.49,219,0,15,2,44,178,220,0,0,0,0.6134453781512605,Very High,2
2024-01-02,tuesday,3,8.1,227,0,46,24,13,3,28,1,0,0,0.6358543417366946,Very High,3
2024-01-03,wednesday,3,11.64,261,0,7,36,34,142,86,2,0,0,0.7310924369747899,Very High,3
2024-01-04,thursday,3,11.74,156,0,13,31,48,68,329,3,0,0,0.4369747899159664,High,3
2024-01-05,friday,3,7.52,250,0,12,37,67,168,206,4,0,0,0.7002801120448179,Very High,3
2024-01-06,saturday,3,11.44,207,0,33,48,69,125,46,5,0,0,0.5798319327731093,Very High,3
2024-01-07,sunday,3,12.72,131,0,19,62,61,44,22,6,0,0,0.3669467787114845,Medium,3
2024-01-08,monday,3,7.62,278,0,16,71,72,116,15,0,1,0,0.7787114845938375,Very High,3
2024-01-09,tuesday,3,4.24,135,0,14,30,17,125,218,1,1,0,0.3781512605042016,Medium,3
2024-01-10,wednesday,3,2.82,240,0,45,102,67,2,172,2,1,0,0.6722689075630253,Very High,3
2024-01-11,thursday,3,2.52,127,0,15,26,58,184,45,3,1,0,0.3557422969187675,Medium,3
2024-01-12,friday,3,2.62,81,0,42,24,13,7,331,4,1,0,0.226890756302521,Medium,3
2024-01-13,saturday,3,0.82,39,0,29,60,25,116,25,5,1,0,0.1092436974789916,Low,0
2024-01-14,sunday,3,4.36,67,0,46,4,48,88,242,6,1,0,0.1876750700280112,Low,0
2024-01-15,monday,3,9.84,52,0,29,30,76,12,43,0,2,0,0.1456582633053221,Low,0
2024-01-16,tuesday,3,7.39,30,0,32,62,61,83,174,1,2,0,0.0840336134453781,Very Low,0
2024-01-17,wednesday,3,5.56,30,0,26,59,64,160,147,2,2,0,0.0840336134453781,Very Low,0
2024-01-18,thursday,3,13.81,34,0,2,42,41,12,211,3,2,0,0.0952380952380952,Very Low,0
2024-01-19,friday,3,13.39,28,0,26,4,34,118,180,4,2,0,0.0784313725490196,Very Low,0
2024-01-20,saturday,3,3.74,13,0,15,19,10,7,326,5,2,0,0.0364145658263305,Very Low,0
2024-01-21,sunday,3,4.54,15,0,39,21,46,116,31,6,2,0,0.042016806722689,Very Low,0
2024-01-22,monday,3,4.64,12,0,45,71,12,137,101,0,3,0,0.0336134453781512,Very Low,0
2024-01-23,tuesday,3,4.39,6,0,17,18,66,128,329,1,3,0,0.0168067226890756,Very Low,0
2024-01-24,wednesday,3,3.86,13,0,18,10,5,0,328,2,3,0,0.0364145658263305,Very Low,0
2024-01-25,thursday,3,6.42,21,0,34,37,20,148,72,3,3,0,0.0588235294117647,Very Low,0
2024-01-26,friday,3,3.52,14,0,47,6,66,7,56,4,3,0,0.0392156862745098,Very Low,0
2024-01-27,saturday,3,5.07,9,0,29,58,4,154,237,5,3,0,0.0252100840336134,Very Low,0
2024-01-28,sunday,3,2.82,7,0,44,4,73,72,211,6,3,0,0.0196078431372549,Very Low,0
2024-01-29,monday,3,2.19,14,0,17,70,67,166,100,0,4,0,0.0392156862745098,Very Low,0
2024-01-30,tuesday,3,3.52,19,0,2,36,20,125,232,1,4,0,0.0532212885154061,Very Low,0
2024-01-31,wednesday,3,5.02,14,0,15,113,62,148,21,2,4,0,0.0392156862745098,Very Low,0
2024-02-01,thursday,3,1.89,16,0,12,27,14,7,334,3,0,1,0.0448179271708683,Very Low,0
2024-02-02,friday,3,5.96,9,0,42,58,4,160,207,4,0,1,0.0252100840336134,Very Low,0
2024-02-03,saturday,3,2.79,21,0,30,109,74,7,8,5,0,1,0.0588235294117647,Very Low,0
2024-02-04,sunday,3,7.84,42,0,26,89,31,123,101,6,0,1,0.1176470588235294,Low,0
2024-02-05,monday,3,12.27,58,0,35,15,45,92,234,0,1,1,0.1624649859943977,Low,0
2024-02-06,tuesday,3,10.84,44,0,3,26,59,179,261,1,1,1,0.1232492997198879,Low,0
2024-02-07,wednesday,3,13.87,50,0,42,24,19,7,333,2,1,1,0.1400560224089636,Low,0
2024-02-08,thursday,3,12.37,57,0,21,21,46,119,319,3,1,1,0.1596638655462184,Low,0
2024-02-09,friday,3,11.47,51,0,47,19,1,153,209,4,1,1,0.1428571428571428,Low,0
2024-02-10,saturday,3,14.87,113,0,15,83,71,166,281,5,1,1,0.3165266106442577,Medium,0
2024-02-11,sunday,3,13.29,123,0,21,62,60,44,152,6,1,1,0.3445378151260504,Medium,0
2024-02-12,monday,3,11.27,175,0,3,57,47,7,262,0,2,1,0.4901960784313725,High,5
2024-02-13,tuesday,3,6.72,176,0,0,19,1,24,316,1,2,1,0.4929971988795518,High,5
2024-02-14,wednesday,3,7.26,132,0,15,58,4,160,208,2,2,1,0.3697478991596639,Medium,5
2024-02-15,thursday,3,6.22,209,0,37,76,69,168,85,3,2,1,0.5854341736694678,Very High,5
2024-02-16,friday,3,5.89,208,0,29,25,29,94,225,4,2,1,0.5826330532212886,Very High,5
2024-02-17,saturday,3,5.64,135,0,26,2,31,181,252,5,2,1,0.3781512605042016,Medium,4
2024-02-18,sunday,3,3.84,250,0,14,71,62,125,103,6,2,1,0.7002801120448179,Very High,4
2024-02-19,monday,3,5.89,275,0,26,56,34,7,159,0,3,1,0.7703081232492998,Very High,5
2024-02-20,tuesday,3,3.89,191,0,32,101,18,7,278,1,3,1,0.5350140056022409,Very High,5
2024-02-21,wednesday,3,2.99,242,0,7,35,20,102,18,2,3,1,0.6778711484593838,Very High,5
2024-02-22,thursday,3,4.36,226,0,2,80,5,125,196,3,3,1,0.6330532212885154,Very High,5
2024-02-23,friday,3,9.97,82,0,44,62,61,153,51,4,3,1,0.2296918767507002,Medium,5
2024-02-24,saturday,3,10.29,72,0,35,30,76,148,255,5,3,1,0.2016806722689075,Low,4
2024-02-25,sunday,3,10.56,219,0,32,113,71,94,73,6,3,1,0.6134453781512605,Very High,4
2024-02-26,monday,3,7.36,201,0,2,21,46,7,18,0,4,1,0.5630252100840336,Very High,5
2024-02-27,tuesday,3,5.89,151,0,0,121,64,160,47,1,4,1,0.42296918767507,High,5
2024-02-28,wednesday,3,6.74,156,0,29,27,14,114,303,2,4,1,0.4369747899159664,High,5
2024-02-29,thursday,3,6.99,101,0,37,58,4,46,215,3,4,1,0.2829131652661064,Medium,5
2024-03-01,friday,3,6.72,154,0,42,92,41,9,195,4,0,2,0.4313725490196078,High,5
2024-03-02,saturday,3,7.29,70,0,2,58,23,45,191,5,0,2,0.196078431372549,Low,4
2024-03-03,sunday,3,6.29,144,0,3,32,77,138,275,6,0,2,0.4033613445378151,Medium,4
2024-03-04,monday,3,7.34,279,0,29,37,42,67,174,0,1,2,0.7815126050420168,Very High,5
2024-03-05,tuesday,3,7.49,271,0,42,48,67,24,171,1,1,2,0.7591036414565826,Very High,5
2024-03-06,wednesday,3,5.92,83,0,37,62,61,7,230,2,1,2,0.2324929971988795,Medium,5
2024-03-07,thursday,3,5.54,203,0,44,11,20,143,199,3,1,2,0.5686274509803921,Very High,5
2024-03-08,friday,3,5.62,131,0,26,26,58,180,124,4,1,2,0.3669467787114845,Medium,5
2024-03-09,saturday,3,4.24,145,0,1,48,62,164,13,5,1,2,0.4061624649859944,Medium,4
2024-03-10,sunday,3,6.64,157,0,0,119,72,7,112,6,1,2,0.4397759103641456,High,4
2024-03-11,monday,3,11.81,207,0,34,24,13,7,305,0,2,2,0.5798319327731093,Very High,5
2024-03-12,tuesday,3,11.62,8,0,3,54,20,27,24,1,2,2,0.0224089635854341,Very Low,5
2024-03-13,wednesday,3,8.26,272,0,27,86,69,173,3,2,2,2,0.7619047619047619,Very High,5
2024-03-14,thursday,3,8.54,208,0,45,67,18,152,198,3,2,2,0.5826330532212886,Very High,5
2024-03-15,friday,3,4.72,221,0,32,69,29,128,87,4,2,2,0.6190476190476191,Very High,5
2024-03-16,saturday,3,5.86,174,0,30,94,20,150,63,5,2,2,0.4873949579831932,High,4
2024-03-17,sunday,3,6.32,250,0,12,103,44,131,129,6,2,2,0.7002801120448179,Very High,4
2024-03-18,monday,3,7.46,217,0,3,17,9,52,335,0,3,2,0.6078431372549019,Very High,5
2024-03-19,tuesday,3,8.26,291,0,15,63,26,77,72,1,3,2,0.8151260504201681,Very High,5
2024-03-20,wednesday,3,4.66,202,0,11,50,45,158,182,2,3,2,0.5658263305322129,Very High,5
2024-03-21,thursday,3,5.99,227,0,42,100,41,125,187,3,3,2,0.6358543417366946,Very High,5
2024-03-22,friday,3,3.22,194,0,26,13,49,24,162,4,3,2,0.5434173669467787,Very High,5
2024-03-23,saturday,3,4.94,190,0,8,10,42,66,20,5,3,2,0.5322128851540616,Very High,4
2024-03-24,sunday,3,10.54,190,0,37,101,34,7,162,6,3,2,0.5322128851540616,Very High,4
2024-03-25,monday,3,6.86,299,0,4,110,18,30,75,0,4,2,0.8375350140056023,Very High,5
2024-03-26,tuesday,3,7.94,206,0,30,27,14,7,156,1,4,2,0.5770308123249299,Very High,5
2024-03-27,wednesday,3,14.04,183,0,42,41,36,87,18,2,4,2,0.5126050420168067,High,5
2024-03-28,thursday,3,14.64,223,0,41,86,20,172,278,3,4,2,0.6246498599439776,Very High,5
2024-03-29,friday,3,12.72,79,0,2,23,68,138,152,4,4,2,0.2212885154061624,Medium,5
2024-03-30,saturday,3,19.3,81,0,3,27,14,12,290,5,4,2,0.226890756302521,Medium,4
2024-03-31,sunday,3,15.29,161,0,0,1,67,7,60,6,4,2,0.4509803921568627,High,4
2024-04-01,monday,3,15.79,209,0,44,10,31,99,81,0,0,3,0.5854341736694678,Very High,5
2024-04-02,tuesday,3,16.92,129,0,37,76,1,74,137,1,0,3,0.361344537815126,Medium,5
2024-04-03,wednesday,3,12.74,101,0,0,21,43,69,232,2,0,3,0.2829131652661064,Medium,5
2024-04-04,thursday,3,10.19,89,0,3,27,14,33,287,3,0,3,0.2492997198879551,Medium,5
2024-04-05,friday,3,11.02,76,0,26,50,74,12,139,4,0,3,0.2128851540616246,Medium,5
2024-04-06,saturday,3,12.39,45,0,49,11,72,125,80,5,0,3,0.1260504201680672,Low,4
2024-04-07,sunday,3,10.66,20,0,32,23,68,49,236,6,0,3,0.0560224089635854,Very Low,4
2024-04-08,monday,3,10.39,23,0,27,54,40,29,118,0,1,3,0.0644257703081232,Very Low,5
2024-04-09,tuesday,3,10.97,7,0,42,26,58,180,158,1,1,3,0.0196078431372549,Very Low,1
2024-04-10,wednesday,3,10.04,15,0,37,48,18,177,311,2,1,3,0.042016806722689,Very Low,1
2024-04-11,thursday,3,11.91,12,0,21,109,73,67,52,3,1,3,0.0336134453781512,Very Low,1
2024-04-12,friday,3,12.31,22,0,0,101,18,12,251,4,1,3,0.0616246498599439,Very Low,1
2024-04-13,saturday,3,12.24,50,0,3,68,26,125,78,5,1,3,0.1400560224089636,Low,4
2024-04-14,sunday,3,13.87,114,0,46,119,62,162,110,6,1,3,0.3193277310924369,Medium,4
2024-04-15,monday,3,16.02,144,0,12,21,11,7,134,0,2,3,0.4033613445378151,Medium,5
2024-04-16,tuesday,3,19.84,152,0,32,4,34,14,306,1,2,3,0.4257703081232493,High,5
2024-04-17,wednesday,3,18.56,229,0,25,105,31,55,82,2,2,3,0.6414565826330533,Very High,5
2024-04-18,thursday,3,12.06,178,0,3,75,44,160,95,3,2,3,0.4985994397759103,High,5
2024-04-19,friday,3,11.29,124,0,26,78,43,24,213,4,2,3,0.3473389355742297,Medium,5
2024-04-20,saturday,3,9.97,124,0,42,26,58,176,62,5,2,3,0.3473389355742297,Medium,4
2024-04-21,sunday,3,12.54,98,0,0,121,64,149,127,6,2,3,0.2745098039215686,Medium,4
2024-04-22,monday,3,13.37,82,0,37,58,23,31,61,0,3,3,0.2296918767507002,Medium,5
2024-04-23,tuesday,3,15.27,274,0,14,70,34,56,77,1,3,3,0.7675070028011205,Very High,2
2024-04-24,wednesday,3,19.36,97,0,12,60,25,146,277,2,3,3,0.2717086834733893,Medium,5
2024-04-25,thursday,3,16.98,143,0,34,24,13,7,304,3,3,3,0.4005602240896359,Medium,5
2024-04-26,friday,3,13.14,127,0,47,76,1,67,153,4,3,3,0.3557422969187675,Medium,5
2024-04-27,saturday,3,12.27,152,0,15,120,73,7,0,5,3,3,0.4257703081232493,High,4
2024-04-28,sunday,3,13.14,136,0,24,19,1,72,202,6,3,3,0.3809523809523809,Medium,4
2024-04-29,monday,3,12.77,254,0,15,0,29,125,153,0,4,3,0.711484593837535,Very High,5
2024-04-30,tuesday,3,13.41,122,0,3,31,49,102,26,1,4,3,0.3417366946778711,Medium,5
2024-05-01,wednesday,3,12.39,156,0,26,8,34,13,37,2,0,4,0.4369747899159664,High,2
2024-05-02,thursday,3,14.02,132,0,15,27,14,7,301,3,0,4,0.3697478991596639,Medium,5
2024-05-03,friday,3,13.89,128,0,0,26,59,111,265,4,0,4,0.3585434173669468,Medium,5
2024-05-04,saturday,3,12.34,86,0,3,30,76,10,240,5,0,4,0.2408963585434173,Medium,4
2024-05-05,sunday,3,10.19,167,0,37,51,62,141,193,6,0,4,0.4677871148459384,High,4
2024-05-06,monday,3,10.62,94,0,22,72,33,46,212,0,1,4,0.2633053221288515,Medium,5
2024-05-07,tuesday,3,14.89,246,0,32,35,18,132,25,1,1,4,0.6890756302521008,Very High,5
2024-05-08,wednesday,3,14.27,50,0,27,60,26,24,98,2,1,4,0.1400560224089636,Low,5
2024-05-09,thursday,3,13.72,233,0,47,55,36,125,274,3,1,4,0.6526610644257703,Very High,5
2024-05-10,friday,3,12.89,78,0,37,24,13,12,288,4,1,4,0.2184873949579832,Medium,5
2024-05-11,saturday,3,11.14,140,0,21,14,31,32,254,5,1,4,0.392156862745098,Medium,4
2024-05-12,sunday,3,13.19,161,0,0,85,62,11,123,6,1,4,0.4509803921568627,High,4
2024-05-13,monday,3,10.34,72,0,3,62,61,28,248,0,2,4,0.2016806722689075,Low,5
2024-05-14,tuesday,3,11.04,181,0,46,69,29,125,164,1,2,4,0.5070028011204482,High,5
2024-05-15,wednesday,3,11.81,66,0,30,18,66,7,10,2,2,4,0.1848739495798319,Low,5
2024-05-16,thursday,3,12.81,50,0,32,58,23,155,189,3,2,4,0.1400560224089636,Low,5
2024-05-17,friday,3,13.64,106,0,30,8,76,7,314,4,2,4,0.2969187675070028,Medium,3
2024-05-18,saturday,3,14.37,130,0,0,81,26,132,131,5,2,4,0.3641456582633053,Medium,3
2024-05-19,sunday,3,14.04,65,0,3,62,61,59,337,6,2,4,0.1820728291316526,Low,2
2024-05-20,monday,3,14.39,89,0,21,57,47,73,40,0,3,4,0.2492997198879551,Medium,3
2024-05-21,tuesday,3,14.59,173,0,47,73,14,101,126,1,3,4,0.484593837535014,High,3
2024-05-22,wednesday,3,15.39,119,0,26,99,13,73,291,2,3,4,0.3333333333333333,Medium,3
2024-05-23,thursday,3,14.79,62,0,1,58,23,54,75,3,3,4,0.1736694677871148,Low,3
2024-05-24,friday,3,15.34,213,0,2,10,18,84,74,4,3,4,0.5966386554621849,Very High,3
2024-05-25,saturday,3,15.74,120,0,34,77,38,136,84,5,3,4,0.3361344537815126,Medium,3
2024-05-26,sunday,3,14.94,209,0,32,105,34,17,13,6,3,4,0.5854341736694678,Very High,3
2024-05-27,monday,3,14.29,147,0,20,31,49,159,48,0,4,4,0.4117647058823529,Medium,2
2024-05-28,tuesday,3,15.39,81,0,24,78,40,62,32,1,4,4,0.226890756302521,Medium,3
2024-05-29,wednesday,3,18.69,70,0,27,19,1,17,325,2,4,4,0.196078431372549,Low,3
2024-05-30,thursday,3,20.02,119,0,9,17,34,170,249,3,4,4,0.3333333333333333,Medium,3
2024-05-31,friday,3,21.1,62,0,3,76,1,17,324,4,4,4,0.1736694677871148,Low,3
2024-06-01,saturday,3,23.14,105,0,12,64,44,132,195,5,0,5,0.2941176470588235,Medium,3
2024-06-02,sunday,3,23.19,62,0,47,9,34,12,22,6,0,5,0.1736694677871148,Low,3
2024-06-03,monday,3,23.81,47,0,15,26,58,171,216,0,1,5,0.1316526610644257,Low,3
2024-06-04,tuesday,3,27.23,40,0,15,25,29,139,168,1,1,5,0.1120448179271708,Low,3
2024-06-05,wednesday,3,23.02,27,0,42,29,64,46,273,2,1,5,0.0756302521008403,Very Low,3
2024-06-06,thursday,3,21.95,35,0,26,93,65,108,25,3,1,5,0.0980392156862745,Very Low,3
2024-06-07,friday,3,21.31,32,0,12,82,36,100,253,4,1,5,0.0896358543417367,Very Low,3
2024-06-08,saturday,3,21.1,15,0,21,87,21,61,41,5,1,5,0.042016806722689,Very Low,3
2024-06-09,sunday,3,21.44,1,0,1,30,76,106,69,6,1,5,0.0028011204481792,Very Low,4
2024-06-10,monday,3,23.19,6,0,3,58,23,31,104,0,2,5,0.0168067226890756,Very Low,5
2024-06-11,tuesday,3,28.45,10,0,27,61,16,143,57,1,2,5,0.0280112044817927,Very Low,5
2024-06-12,wednesday,3,24.52,11,0,12,8,17,22,325,2,2,5,0.0308123249299719,Very Low,5
2024-06-13,thursday,3,24.98,8,0,20,51,31,105,258,3,2,5,0.0224089635854341,Very Low,5
2024-06-14,friday,3,19.47,7,0,31,106,18,140,67,4,2,5,0.0196078431372549,Very Low,5
2024-06-15,saturday,3,20.3,1,0,42,62,61,163,214,5,2,5,0.0028011204481792,Very Low,1
2024-06-17,monday,3,22.3,2,0,40,22,70,53,169,0,3,5,0.0056022408963585,Very Low,1
2024-06-18,tuesday,3,22.36,3,0,3,91,13,17,241,1,3,5,0.0084033613445378,Very Low,1
2024-06-19,wednesday,3,21.86,1,0,47,53,21,23,39,2,3,5,0.0028011204481792,Very Low,1
2024-06-20,thursday,3,22.55,1,0,41,70,36,99,17,3,3,5,0.0028011204481792,Very Low,1
2024-06-21,friday,3,22.84,4,0,37,30,17,17,319,4,3,5,0.011204481792717,Very Low,1
2024-06-22,saturday,3,21.45,22,0,38,75,35,35,58,5,3,5,0.0616246498599439,Very Low,1
2024-06-23,sunday,3,21.73,29,0,32,18,53,17,296,6,3,5,0.0812324929971988,Very Low,1
2024-06-24,monday,3,21.77,66,0,42,69,30,67,130,0,4,5,0.1848739495798319,Low,1
2024-06-25,tuesday,3,22.05,55,0,27,62,61,161,88,1,4,5,0.1540616246498599,Low,5
2024-06-26,wednesday,3,22.14,64,0,12,76,1,12,309,2,4,5,0.1792717086834734,Low,5
2024-06-27,thursday,3,21.55,64,0,3,99,13,75,287,3,4,5,0.1792717086834734,Low,5
2024-06-28,friday,3,22.6,41,0,48,30,17,109,106,4,4,5,0.1148459383753501,Low,5
2024-06-29,saturday,3,22.52,65,0,29,6,67,109,229,5,4,5,0.1820728291316526,Low,4
2024-06-30,sunday,3,22.92,74,0,47,48,41,106,94,6,4,5,0.2072829131652661,Low,4
2024-01-01,monday,0,14.58,65,1,44,0,5,68,239,0,0,0,0.0572183098591549,Low,2
2024-01-02,tuesday,0,12.63,1007,1,0,101,62,24,226,1,0,0,0.886443661971831,Very High,3
2024-01-03,wednesday,0,14.18,1005,1,18,70,72,91,228,2,0,0,0.8846830985915493,Very High,3
2024-01-04,thursday,0,15.45,733,1,43,58,4,138,227,3,0,0,0.6452464788732394,Very High,3
2024-01-05,friday,0,14.11,732,1,32,4,1,116,44,4,0,0,0.6443661971830986,Very High,3
2024-01-06,saturday,0,14.88,82,1,29,19,10,7,327,5,0,0,0.0721830985915493,Medium,3
2024-01-07,sunday,0,14.05,149,1,42,95,75,169,211,6,0,0,0.1311619718309859,Medium,3
2024-01-08,monday,0,14.18,859,1,26,25,29,102,138,0,1,0,0.7561619718309859,Very High,3
2024-01-09,tuesday,0,4.03,636,1,2,16,43,7,272,1,1,0,0.5598591549295775,Very High,3
2024-01-10,wednesday,0,4.21,380,1,35,27,14,7,330,2,1,0,0.3345070422535211,High,3
2024-01-11,thursday,0,4.8,508,1,17,21,46,0,22,3,1,0,0.4471830985915493,Very High,3
2024-01-12,friday,0,4.4,407,1,47,48,74,125,85,4,1,0,0.3582746478873239,High,3
2024-01-13,saturday,0,3.33,66,1,20,64,66,144,107,5,1,0,0.0580985915492957,Low,0
2024-01-14,sunday,0,5.46,33,1,12,58,4,160,282,6,1,0,0.0290492957746478,Low,0
2024-01-15,monday,0,11.28,170,1,42,105,43,125,192,0,2,0,0.1496478873239436,Medium,0
2024-01-16,tuesday,0,9.76,158,1,24,97,72,15,222,1,2,0,0.1390845070422535,Medium,0
2024-01-17,wednesday,0,11.86,167,1,44,25,50,166,280,2,2,0,0.1470070422535211,Medium,0
2024-01-18,thursday,0,14.13,100,1,47,99,19,7,295,3,2,0,0.0880281690140845,Medium,0
2024-01-19,friday,0,16.48,76,1,21,38,18,125,1,4,2,0,0.0669014084507042,Medium,0
2024-01-20,saturday,0,5.58,8,1,30,36,74,125,93,5,2,0,0.0070422535211267,Low,0
2024-01-21,sunday,0,5.88,3,1,35,113,62,134,239,6,2,0,0.0026408450704225,Low,0
2024-01-22,monday,0,5.5,31,1,41,76,45,7,132,0,3,0,0.0272887323943661,Low,0
2024-01-23,tuesday,0,7.5,32,1,3,43,31,38,250,1,3,0,0.028169014084507,Low,0
2024-01-24,wednesday,0,6.26,18,1,42,31,48,72,238,2,3,0,0.0158450704225352,Low,0
2024-01-25,thursday,0,8.78,18,1,26,27,14,116,300,3,3,0,0.0158450704225352,Low,0
2024-01-26,friday,0,8.11,15,1,32,19,10,68,25,4,3,0,0.0132042253521126,Low,0
2024-01-27,saturday,0,8.06,4,1,3,48,62,76,22,5,3,0,0.0035211267605633,Low,0
2024-01-29,monday,0,4.38,16,1,42,101,18,62,259,0,4,0,0.0140845070422535,Low,0
2024-01-30,tuesday,0,5.36,22,1,47,30,76,18,233,1,4,0,0.0193661971830985,Low,0
2024-01-31,wednesday,0,6.53,33,1,29,44,31,125,210,2,4,0,0.0290492957746478,Low,0
2024-02-01,thursday,0,7.48,32,1,18,34,29,51,71,3,0,1,0.028169014084507,Low,0
2024-02-02,friday,0,8.08,20,1,15,79,20,4,260,4,0,1,0.0176056338028169,Low,0
2024-02-03,saturday,0,8.78,8,1,37,4,5,57,323,5,0,1,0.0070422535211267,Low,0
2024-02-04,sunday,0,8.8,10,1,16,0,67,125,195,6,0,1,0.0088028169014084,Low,0
2024-02-05,monday,0,13.88,139,1,0,30,17,7,97,0,1,1,0.1223591549295774,Medium,0
2024-02-06,tuesday,0,16.03,191,1,29,20,68,46,231,1,1,1,0.1681338028169014,Medium,0
2024-02-07,wednesday,0,16.31,197,1,12,5,31,175,89,2,1,1,0.1734154929577464,Medium,0
2024-02-08,thursday,0,17.28,203,1,2,35,42,102,217,3,1,1,0.1786971830985915,Medium,0
2024-02-09,friday,0,16.11,225,1,37,3,18,7,2,4,1,1,0.1980633802816901,Medium,0
2024-02-10,saturday,0,16.7,35,1,32,18,66,7,313,5,1,1,0.0308098591549295,Low,0
2024-02-11,sunday,0,17.44,61,1,14,101,72,125,219,6,1,1,0.0536971830985915,Low,0
2024-02-12,monday,0,16.38,979,1,17,47,62,104,13,0,2,1,0.8617957746478874,Very High,5
2024-02-13,tuesday,0,14.36,1059,1,29,50,67,7,270,1,2,1,0.9322183098591548,Very High,5
2024-02-14,wednesday,0,9.08,1050,1,29,41,18,7,267,2,2,1,0.9242957746478874,Very High,5
2024-02-15,thursday,0,6.58,990,1,16,10,44,68,183,3,2,1,0.8714788732394366,Very High,5
2024-02-16,friday,0,7.33,730,1,12,27,14,7,293,4,2,1,0.6426056338028169,Very High,5
2024-02-17,saturday,0,7.58,103,1,42,4,26,57,154,5,2,1,0.090669014084507,Medium,4
2024-02-18,sunday,0,7.23,72,1,18,30,17,116,150,6,2,1,0.0633802816901408,Low,4
2024-02-19,monday,0,8.14,1117,1,0,70,67,166,66,0,3,1,0.983274647887324,Very High,5
2024-02-20,tuesday,0,9.28,865,1,3,24,19,116,286,1,3,1,0.761443661971831,Very High,5
2024-02-21,wednesday,0,10.68,1132,1,41,47,31,125,263,2,3,1,0.9964788732394366,Very High,5
2024-02-22,thursday,0,11.78,817,1,42,31,48,7,315,3,3,1,0.7191901408450704,Very High,5
2024-02-23,friday,0,15.63,990,1,15,16,27,121,13,4,3,1,0.8714788732394366,Very High,5
2024-02-24,saturday,0,17.48,120,1,18,97,45,125,13,5,3,1,0.1056338028169014,Medium,4
2024-02-25,sunday,0,18.53,91,1,3,19,1,7,310,6,3,1,0.0801056338028169,Medium,4
2024-02-26,monday,0,14.86,1003,1,14,117,29,77,108,0,4,1,0.8829225352112676,Very High,5
2024-02-27,tuesday,0,12.68,844,1,16,19,1,116,312,1,4,1,0.7429577464788732,Very High,5
2024-02-28,wednesday,0,13.03,1136,1,24,105,18,142,243,2,4,1,1.0,Very High,5
2024-02-29,thursday,0,15.61,1042,1,42,48,67,125,122,3,4,1,0.9172535211267606,Very High,5
2024-03-01,friday,0,16.75,940,1,15,116,29,125,79,4,0,2,0.8274647887323944,Very High,5
2024-03-02,saturday,0,14.16,83,1,12,9,47,85,68,5,0,2,0.0730633802816901,Medium,4
2024-03-03,sunday,0,11.16,75,1,47,4,1,7,315,6,0,2,0.0660211267605633,Medium,4
2024-03-04,monday,0,15.48,864,1,19,2,31,185,193,0,1,2,0.7605633802816901,Very High,5
2024-03-05,tuesday,0,12.38,874,1,15,21,47,7,38,1,1,2,0.7693661971830986,Very High,5
2024-03-06,wednesday,0,9.01,907,1,27,56,72,7,235,2,1,2,0.7984154929577465,Very High,5
2024-03-07,thursday,0,11.86,1055,1,29,16,69,7,229,3,1,2,0.9286971830985916,Very High,5
2024-03-08,friday,0,6.98,823,1,12,14,26,138,119,4,1,2,0.7244718309859155,Very High,5
2024-03-09,saturday,0,8.7,80,1,47,27,14,7,289,5,1,2,0.0704225352112676,Medium,4
2024-03-10,sunday,0,12.36,73,1,49,60,25,57,178,6,1,2,0.0642605633802816,Low,4
2024-03-11,monday,0,17.45,636,1,41,108,39,133,257,0,2,2,0.5598591549295775,Very High,5
2024-03-12,tuesday,0,16.08,445,1,33,30,76,7,269,1,2,2,0.391725352112676,High,5
2024-03-13,wednesday,0,13.55,468,1,9,58,23,96,266,2,2,2,0.4119718309859155,High,5
2024-03-14,thursday,0,14.43,341,1,42,18,53,72,294,3,2,2,0.3001760563380282,Medium,5
2024-03-15,friday,0,9.86,434,1,37,8,31,71,323,4,2,2,0.3820422535211267,High,5
2024-03-16,saturday,0,11.23,43,1,15,62,61,155,185,5,2,2,0.0378521126760563,Low,4
2024-03-17,sunday,0,12.26,54,1,26,52,34,7,42,6,2,2,0.0475352112676056,Low,4
2024-03-18,monday,0,15.26,507,1,29,99,13,7,295,0,3,2,0.4463028169014084,Very High,5
2024-03-19,tuesday,0,14.61,520,1,37,31,48,57,6,1,3,2,0.4577464788732394,Very High,5
2024-03-20,wednesday,0,6.7,671,1,27,46,43,5,136,2,3,2,0.590669014084507,Very High,5
2024-03-21,thursday,0,10.53,627,1,3,26,58,112,59,3,3,2,0.5519366197183099,Very High,5
2024-03-22,friday,0,8.7,563,1,24,109,61,1,222,4,3,2,0.4955985915492957,Very High,5
2024-03-23,saturday,0,11.88,110,1,45,88,31,147,76,5,3,2,0.0968309859154929,Medium,4
2024-03-24,sunday,0,14.83,78,1,9,14,29,12,29,6,3,2,0.0686619718309859,Medium,4
2024-03-25,monday,0,8.24,531,1,47,19,1,13,184,0,4,2,0.4674295774647887,Very High,5
2024-03-26,tuesday,0,13.48,704,1,12,71,69,125,284,1,4,2,0.6197183098591549,Very High,5
2024-03-27,wednesday,0,21.5,583,1,12,84,18,40,336,2,4,2,0.5132042253521126,Very High,5
